RepaymentID,DateKey,AccountID,BranchID,ProductCode,EMIAmount,OutstandingBalance
REP0080247,20230228,ACC0026471,BR0310,VL001,12189,402367
REP0080248,20230420,ACC0026696,BR0184,BL001,46207,2351372
REP0080249,20241024,ACC0015727,BR0154,HL001,35976,1942532
REP0080250,20240403,ACC0021811,BR0242,VL001,30943,727887
REP0080251,20230826,ACC0047299,BR0381,VL001,27247,4346233
REP0080252,20240924,ACC0079539,BR0047,PL001,41929,754062
REP0080253,20240131,ACC0002616,BR0208,HL001,17933,3824791
REP0080254,20231130,ACC0068523,BR0299,VL001,19465,554944
REP0080255,20250813,ACC0006974,BR0123,HL001,33048,172531
REP0080256,20241212,ACC0012925,BR0045,EL001,25405,1139677
REP0080257,20231217,ACC0078866,BR0309,PL001,30231,2111237
REP0080258,20251114,ACC0029447,BR0055,EL001,32571,2314254
REP0080259,20230521,ACC0011648,BR0434,HL001,45723,337416
REP0080260,20230512,ACC0015397,BR0463,VL001,21372,141653
REP0080261,20240712,ACC0019598,BR0487,EL001,47226,2767332
REP0080262,20231006,ACC0081593,BR0218,PL001,35978,3653075
REP0080263,20250513,ACC0013325,BR0390,PL001,23867,396798
REP0080264,20240220,ACC0034989,BR0037,PL001,15995,3030849
REP0080265,20230529,ACC0074189,BR0266,BL001,39110,2759236
REP0080266,20231224,ACC0097077,BR0414,BL001,33133,1106222
REP0080267,20230828,ACC0099300,BR0044,EL001,31165,2623124
REP0080268,20240409,ACC0002938,BR0427,HL001,47850,3428981
REP0080269,20230209,ACC0036177,BR0024,EL001,22773,208797
REP0080270,20240816,ACC0018502,BR0486,BL001,40285,2170936
REP0080271,20251212,ACC0060682,BR0004,PL001,43065,2306740
REP0080272,20240811,ACC0059750,BR0034,EL001,18186,2366638
REP0080273,20230404,ACC0033149,BR0234,PL001,32400,2927172
REP0080274,20241204,ACC0045985,BR0003,BL001,1228,742928
REP0080275,20230321,ACC0007322,BR0018,HL001,21050,2593119
REP0080276,20231214,ACC0040055,BR0032,BL001,2561,1363700
REP0080277,20230326,ACC0012378,BR0337,EL001,49005,3416753
REP0080278,20231229,ACC0093465,BR0493,BL001,36834,2801949
REP0080279,20231208,ACC0090219,BR0290,BL001,14151,140778
REP0080280,20250618,ACC0081433,BR0277,PL001,1752,1004400
REP0080281,20240306,ACC0040822,BR0309,VL001,19946,1050057
REP0080282,20250925,ACC0041357,BR0448,HL001,43272,4052712
REP0080283,20230129,ACC0053095,BR0041,EL001,8967,4641556
REP0080284,20230925,ACC0081565,BR0055,HL001,37944,3606651
REP0080285,20230320,ACC0078495,BR0032,HL001,48683,2684564
REP0080286,20230211,ACC0004967,BR0030,VL001,33834,4439423
REP0080287,20230608,ACC0088646,BR0417,PL001,17617,2080043
REP0080288,20250328,ACC0042242,BR0111,BL001,42915,4553675
REP0080289,20240625,ACC0068883,BR0094,EL001,22132,1199053
REP0080290,20240210,ACC0056616,BR0084,BL001,4459,2349814
REP0080291,20230818,ACC0055447,BR0240,VL001,29174,2487222
REP0080292,20241022,ACC0007901,BR0415,EL001,37937,235597
REP0080293,20250109,ACC0072282,BR0160,BL001,20374,2559208
REP0080294,20230225,ACC0037868,BR0179,VL001,49592,2747855
REP0080295,20230212,ACC0003807,BR0060,BL001,30075,2328890
REP0080296,20240124,ACC0048995,BR0446,HL001,19961,985254
REP0080297,20230818,ACC0098353,BR0009,VL001,17666,3261408
REP0080298,20250525,ACC0010640,BR0408,HL001,31781,2669448
REP0080299,20250324,ACC0000308,BR0387,BL001,6823,4485566
REP0080300,20251125,ACC0025803,BR0111,PL001,28475,419076
REP0080301,20240317,ACC0079161,BR0042,BL001,1746,3304092
REP0080302,20230403,ACC0077235,BR0416,VL001,49412,280526
REP0080303,20251106,ACC0024967,BR0133,PL001,25144,1961950
REP0080304,20240221,ACC0045027,BR0314,HL001,37279,2821099
REP0080305,20241001,ACC0068465,BR0262,PL001,38600,551604
REP0080306,20241104,ACC0020659,BR0141,VL001,48374,3710423
REP0080307,20230112,ACC0065691,BR0477,EL001,22809,4005606
REP0080308,20250407,ACC0087545,BR0029,VL001,49260,87189
REP0080309,20251224,ACC0026272,BR0073,PL001,25108,3302308
REP0080310,20250218,ACC0008850,BR0001,BL001,40941,2697331
REP0080311,20240811,ACC0026276,BR0416,BL001,25936,1330738
REP0080312,20241006,ACC0046424,BR0087,PL001,44575,2529746
REP0080313,20250814,ACC0035916,BR0092,BL001,21377,1287554
REP0080314,20241222,ACC0032518,BR0060,BL001,5039,4465144
REP0080315,20231104,ACC0069993,BR0114,HL001,4069,26807
REP0080316,20230313,ACC0049149,BR0277,VL001,28471,1777889
REP0080317,20240226,ACC0020852,BR0398,VL001,39353,2783855
REP0080318,20240803,ACC0018379,BR0176,EL001,11557,3221014
REP0080319,20240910,ACC0096203,BR0393,VL001,15691,4730417
REP0080320,20251104,ACC0035691,BR0434,HL001,14192,842268
REP0080321,20250417,ACC0066091,BR0444,HL001,37442,397437
REP0080322,20240818,ACC0083063,BR0496,VL001,25805,3928863
REP0080323,20250901,ACC0033503,BR0392,BL001,33380,1852484
REP0080324,20240425,ACC0059118,BR0062,BL001,8604,3998859
REP0080325,20250901,ACC0075959,BR0115,HL001,49256,2754266
REP0080326,20240615,ACC0001424,BR0473,BL001,35381,2268116
REP0080327,20251214,ACC0031990,BR0016,BL001,9580,4152345
REP0080328,20230626,ACC0040513,BR0259,VL001,43049,3500647
REP0080329,20230628,ACC0068073,BR0431,VL001,23601,4657616
REP0080330,20240331,ACC0080889,BR0497,PL001,13831,889873
REP0080331,20240923,ACC0078720,BR0451,PL001,40451,4322355
REP0080332,20240521,ACC0000359,BR0058,PL001,48587,1897227
REP0080333,20231014,ACC0093977,BR0188,VL001,17783,3444638
REP0080334,20240821,ACC0009970,BR0244,HL001,31750,2189123
REP0080335,20251109,ACC0031822,BR0433,HL001,40493,267395
REP0080336,20230924,ACC0078849,BR0399,VL001,27162,1815240
REP0080337,20240806,ACC0001630,BR0235,VL001,47057,3319559
REP0080338,20230826,ACC0081448,BR0107,PL001,34399,4807007
REP0080339,20240711,ACC0081849,BR0134,HL001,13597,462793
REP0080340,20230418,ACC0092452,BR0427,PL001,25501,1014482
REP0080341,20251011,ACC0054714,BR0326,HL001,10336,1349289
REP0080342,20230723,ACC0041746,BR0407,HL001,36896,3341527
REP0080343,20250803,ACC0092467,BR0423,BL001,40578,3612202
REP0080344,20231031,ACC0053768,BR0016,BL001,46030,1126960
REP0080345,20240103,ACC0014205,BR0084,BL001,41893,59860
REP0080346,20231104,ACC0002567,BR0165,EL001,21587,3559676
REP0080347,20241111,ACC0025807,BR0239,BL001,9083,4091327
REP0080348,20241119,ACC0003629,BR0383,HL001,28973,2194530
REP0080349,20240527,ACC0068083,BR0118,PL001,48529,4360842
REP0080350,20250923,ACC0084462,BR0275,VL001,43981,1373611
REP0080351,20231031,ACC0057022,BR0053,HL001,17389,3694508
REP0080352,20240704,ACC0025987,BR0130,VL001,44559,1509976
REP0080353,20230724,ACC0030780,BR0058,HL001,33711,4298169
REP0080354,20230308,ACC0090615,BR0201,EL001,47245,3734877
REP0080355,20240524,ACC0093883,BR0057,HL001,33667,1338138
REP0080356,20240301,ACC0011212,BR0310,VL001,43131,2131903
REP0080357,20240623,ACC0051695,BR0209,PL001,18156,3507283
REP0080358,20231116,ACC0038712,BR0094,BL001,32170,3370688
REP0080359,20250214,ACC0024188,BR0438,BL001,40037,2852569
REP0080360,20250824,ACC0003842,BR0091,VL001,29473,4171986
REP0080361,20251107,ACC0015288,BR0001,HL001,23562,3818611
REP0080362,20250214,ACC0092893,BR0280,HL001,40041,1108553
REP0080363,20240421,ACC0025811,BR0155,BL001,19364,3821660
REP0080364,20241118,ACC0061274,BR0373,EL001,23847,1029447
REP0080365,20250512,ACC0012824,BR0053,PL001,18981,2094772
REP0080366,20240724,ACC0054807,BR0199,PL001,43159,4230486
REP0080367,20250708,ACC0092991,BR0140,VL001,43841,4692098
REP0080368,20250412,ACC0028690,BR0053,EL001,20849,2295770
REP0080369,20230217,ACC0027668,BR0294,HL001,35738,1518913
REP0080370,20250809,ACC0054973,BR0145,HL001,21783,3193770
REP0080371,20251031,ACC0071997,BR0361,PL001,29838,2741929
REP0080372,20231027,ACC0064941,BR0107,EL001,16096,807580
REP0080373,20251210,ACC0048962,BR0381,HL001,1540,1709265
REP0080374,20240818,ACC0032116,BR0128,PL001,13967,3417096
REP0080375,20230331,ACC0053535,BR0001,HL001,20268,370780
REP0080376,20230904,ACC0014993,BR0136,EL001,28992,4313247
REP0080377,20230723,ACC0044523,BR0179,VL001,23519,1537714
REP0080378,20240202,ACC0046810,BR0202,HL001,29200,123170
REP0080379,20240714,ACC0041518,BR0316,EL001,46233,4015365
REP0080380,20230510,ACC0025387,BR0083,VL001,1154,802239
REP0080381,20241006,ACC0043176,BR0199,PL001,39235,3017364
REP0080382,20240527,ACC0049697,BR0085,VL001,1196,3169712
REP0080383,20230914,ACC0094962,BR0194,EL001,48437,4679709
REP0080384,20230125,ACC0024919,BR0293,BL001,32724,2868630
REP0080385,20231225,ACC0008316,BR0204,VL001,7429,2009204
REP0080386,20240424,ACC0026981,BR0320,VL001,3328,3614650
REP0080387,20250425,ACC0043439,BR0288,VL001,41418,2192769
REP0080388,20230805,ACC0025298,BR0311,PL001,1605,2184624
REP0080389,20240112,ACC0070983,BR0139,HL001,33104,4522958
REP0080390,20230915,ACC0062455,BR0203,HL001,2591,911930
REP0080391,20240809,ACC0017757,BR0096,EL001,11261,1742035
REP0080392,20230222,ACC0059937,BR0101,VL001,9683,3812377
REP0080393,20230622,ACC0015554,BR0147,BL001,39371,4881478
REP0080394,20240626,ACC0085713,BR0367,BL001,45328,4835588
REP0080395,20250323,ACC0035771,BR0467,BL001,46517,4383437
REP0080396,20240728,ACC0058001,BR0217,BL001,37138,3898649
REP0080397,20230325,ACC0077033,BR0063,VL001,26745,4595882
REP0080398,20250321,ACC0012233,BR0353,EL001,12588,572406
REP0080399,20230903,ACC0045377,BR0026,HL001,21264,1240212
REP0080400,20240816,ACC0085653,BR0269,VL001,48520,4413368
REP0080401,20250419,ACC0034246,BR0190,PL001,31500,3982164
REP0080402,20231120,ACC0008856,BR0021,HL001,42562,3041218
REP0080403,20251201,ACC0046548,BR0281,HL001,31875,3276982
REP0080404,20250508,ACC0046933,BR0025,EL001,36574,3792079
REP0080405,20231221,ACC0088214,BR0087,HL001,43165,1077645
REP0080406,20230714,ACC0025140,BR0105,VL001,26096,4905745
REP0080407,20230721,ACC0012405,BR0095,PL001,3038,1112144
REP0080408,20250726,ACC0041901,BR0339,BL001,44693,1842323
REP0080409,20230806,ACC0060412,BR0052,BL001,38115,4348399
REP0080410,20230503,ACC0029752,BR0228,BL001,6294,4901367
REP0080411,20230605,ACC0028169,BR0007,VL001,22406,4478215
REP0080412,20230107,ACC0003442,BR0275,BL001,41832,2928957
REP0080413,20230708,ACC0017645,BR0045,BL001,34197,2412148
REP0080414,20240423,ACC0079120,BR0186,EL001,15044,4316831
REP0080415,20250208,ACC0049387,BR0166,HL001,43223,4709348
REP0080416,20240825,ACC0087719,BR0369,EL001,10543,371540
REP0080417,20230526,ACC0086837,BR0151,VL001,24283,4755305
REP0080418,20240708,ACC0093543,BR0394,BL001,40954,329838
REP0080419,20230213,ACC0074565,BR0258,PL001,24919,3534984
REP0080420,20240507,ACC0035837,BR0478,HL001,45797,4950712
REP0080421,20230906,ACC0021972,BR0488,HL001,42694,3350895
REP0080422,20250527,ACC0003515,BR0250,PL001,2864,4217778
REP0080423,20250811,ACC0085875,BR0475,PL001,2184,335463
REP0080424,20250724,ACC0055300,BR0465,HL001,34871,694456
REP0080425,20231203,ACC0013160,BR0457,BL001,39957,2569285
REP0080426,20250627,ACC0061566,BR0368,BL001,48849,4242323
REP0080427,20251029,ACC0014845,BR0366,PL001,28164,3972864
REP0080428,20230530,ACC0011477,BR0382,VL001,1992,2331600
REP0080429,20241027,ACC0061683,BR0131,BL001,37185,3382032
REP0080430,20231202,ACC0017218,BR0187,EL001,33352,3432063
REP0080431,20241118,ACC0002181,BR0189,PL001,42754,4260234
REP0080432,20250911,ACC0021937,BR0021,BL001,1292,3607687
REP0080433,20251223,ACC0099204,BR0257,EL001,10244,4491221
REP0080434,20230712,ACC0037723,BR0371,VL001,23380,731664
REP0080435,20230129,ACC0036405,BR0079,EL001,38034,344599
REP0080436,20231214,ACC0017472,BR0472,HL001,32402,776047
REP0080437,20230705,ACC0095253,BR0380,PL001,15412,3771752
REP0080438,20250201,ACC0017460,BR0026,HL001,49790,639402
REP0080439,20250506,ACC0002966,BR0324,BL001,48224,4427704
REP0080440,20250519,ACC0059515,BR0461,EL001,7701,28990
REP0080441,20230830,ACC0008590,BR0063,VL001,40964,2238592
REP0080442,20230426,ACC0081791,BR0481,BL001,24624,2329678
REP0080443,20240112,ACC0097057,BR0092,HL001,21140,597121
REP0080444,20240803,ACC0004662,BR0314,VL001,44149,4700928
REP0080445,20240629,ACC0070965,BR0227,EL001,23187,3907511
REP0080446,20230630,ACC0089171,BR0328,PL001,40716,4769306
REP0080447,20231229,ACC0035604,BR0106,PL001,18132,3424619
REP0080448,20240428,ACC0006668,BR0183,HL001,26541,602641
REP0080449,20231108,ACC0013950,BR0317,EL001,15070,3460233
REP0080450,20230918,ACC0037307,BR0067,VL001,25365,1052670
REP0080451,20250323,ACC0003633,BR0073,VL001,22100,739720
REP0080452,20231229,ACC0038155,BR0241,VL001,38960,1592695
REP0080453,20250530,ACC0007872,BR0269,VL001,26827,2902186
REP0080454,20240909,ACC0076852,BR0113,VL001,5726,1066344
REP0080455,20250410,ACC0060900,BR0012,EL001,29957,1643038
REP0080456,20241125,ACC0027205,BR0316,HL001,8403,2243875
REP0080457,20240710,ACC0005772,BR0434,VL001,27674,1326665
REP0080458,20240126,ACC0032690,BR0127,HL001,14903,1938478
REP0080459,20250714,ACC0002214,BR0267,EL001,32292,3069861
REP0080460,20230719,ACC0005157,BR0455,BL001,32087,4710225
REP0080461,20250302,ACC0007219,BR0324,HL001,39613,551923
REP0080462,20240719,ACC0004288,BR0163,EL001,42227,2021070
REP0080463,20230830,ACC0022484,BR0057,BL001,10322,1581158
REP0080464,20251226,ACC0055856,BR0141,BL001,2524,217699
REP0080465,20240405,ACC0043956,BR0474,VL001,6346,3741047
REP0080466,20230518,ACC0043170,BR0092,HL001,23664,1522407
REP0080467,20241211,ACC0095222,BR0443,BL001,14634,4045030
REP0080468,20251102,ACC0017666,BR0201,HL001,11867,3409042
REP0080469,20230216,ACC0056638,BR0440,BL001,4534,4584721
REP0080470,20251115,ACC0091440,BR0460,PL001,30687,2590858
REP0080471,20231015,ACC0040353,BR0377,HL001,13334,4142281
REP0080472,20241022,ACC0048900,BR0100,EL001,16559,2695976
REP0080473,20251018,ACC0069848,BR0099,BL001,49778,3599319
REP0080474,20250104,ACC0067978,BR0499,BL001,12003,1154871
REP0080475,20230213,ACC0081250,BR0276,HL001,29795,4868607
REP0080476,20231108,ACC0084662,BR0458,EL001,44648,2058047
REP0080477,20240102,ACC0060924,BR0165,BL001,46410,1652327
REP0080478,20230315,ACC0023751,BR0370,VL001,10921,1564301
REP0080479,20230630,ACC0000474,BR0204,PL001,9996,3326856
REP0080480,20230913,ACC0045574,BR0262,VL001,23086,2243141
REP0080481,20240528,ACC0075965,BR0315,BL001,39373,3157631
REP0080482,20240808,ACC0058158,BR0260,PL001,8694,4856456
REP0080483,20250924,ACC0071554,BR0162,EL001,47132,3634538
REP0080484,20251018,ACC0082867,BR0499,VL001,49733,1508778
REP0080485,20240318,ACC0032882,BR0013,HL001,13883,4035458
REP0080486,20230215,ACC0015137,BR0444,EL001,10010,1756991
REP0080487,20240315,ACC0049146,BR0147,HL001,30410,4961621
REP0080488,20251209,ACC0040181,BR0376,PL001,33964,971097
REP0080489,20250529,ACC0050906,BR0290,BL001,36202,4670893
REP0080490,20230909,ACC0029975,BR0488,BL001,7196,1746111
REP0080491,20240215,ACC0019296,BR0001,HL001,7958,770773
REP0080492,20230106,ACC0072107,BR0030,PL001,29257,4624623
REP0080493,20250925,ACC0008437,BR0043,VL001,3352,4450036
REP0080494,20241026,ACC0095211,BR0114,VL001,41719,4063277
REP0080495,20240810,ACC0049129,BR0417,HL001,25909,2991694
REP0080496,20240824,ACC0087705,BR0087,BL001,28332,3391659
REP0080497,20251028,ACC0052916,BR0449,HL001,47330,4621095
REP0080498,20250119,ACC0030900,BR0113,PL001,45858,4646651
REP0080499,20241230,ACC0099244,BR0417,PL001,28332,889988
REP0080500,20230110,ACC0065847,BR0374,HL001,20520,4455829
REP0080501,20231121,ACC0044298,BR0278,EL001,10788,444228
REP0080502,20251124,ACC0082803,BR0494,VL001,1854,733585
REP0080503,20241026,ACC0063572,BR0463,VL001,1207,1028442
REP0080504,20241102,ACC0037448,BR0034,BL001,4799,1414319
REP0080505,20230721,ACC0032000,BR0112,BL001,33075,3387014
REP0080506,20251208,ACC0024168,BR0227,VL001,2996,2179975
REP0080507,20250331,ACC0049285,BR0134,EL001,44781,1833578
REP0080508,20240301,ACC0081549,BR0103,PL001,19030,2962884
REP0080509,20231230,ACC0045837,BR0180,PL001,30155,4198596
REP0080510,20240329,ACC0030125,BR0361,HL001,3499,4051404
REP0080511,20240802,ACC0040081,BR0441,VL001,20978,115945
REP0080512,20241126,ACC0011204,BR0251,VL001,7403,962811
REP0080513,20250119,ACC0018289,BR0115,BL001,3907,2521547
REP0080514,20231221,ACC0082118,BR0396,PL001,22757,3548993
REP0080515,20230809,ACC0050252,BR0244,VL001,13312,608997
REP0080516,20240915,ACC0077719,BR0452,EL001,1743,3472661
REP0080517,20230412,ACC0082538,BR0080,VL001,26058,2640799
REP0080518,20230219,ACC0074403,BR0090,HL001,21487,1951024
REP0080519,20251112,ACC0065760,BR0334,EL001,34173,2562620
REP0080520,20240904,ACC0094382,BR0142,VL001,18061,2087484
REP0080521,20250924,ACC0087133,BR0432,EL001,34402,1778390
REP0080522,20230723,ACC0085350,BR0237,EL001,18966,3557616
REP0080523,20250309,ACC0047069,BR0120,BL001,12567,3055872
REP0080524,20230819,ACC0034007,BR0254,VL001,30388,2709242
REP0080525,20231018,ACC0091049,BR0414,PL001,26249,1937729
REP0080526,20230107,ACC0040959,BR0335,HL001,17484,2537499
REP0080527,20231109,ACC0019282,BR0091,BL001,33149,4329667
REP0080528,20250124,ACC0031649,BR0412,BL001,48851,2466356
REP0080529,20240910,ACC0039494,BR0324,EL001,36122,3015926
REP0080530,20250524,ACC0067504,BR0018,EL001,1284,2048780
REP0080531,20240125,ACC0094141,BR0125,HL001,47614,4535512
REP0080532,20241113,ACC0072134,BR0116,HL001,45944,68812
REP0080533,20251228,ACC0079566,BR0330,BL001,35702,1192366
REP0080534,20240326,ACC0072052,BR0430,EL001,38608,3576909
REP0080535,20241127,ACC0097061,BR0335,BL001,15364,4772359
REP0080536,20251114,ACC0030012,BR0325,VL001,28376,296147
REP0080537,20241018,ACC0043078,BR0340,EL001,29964,1020354
REP0080538,20251216,ACC0008861,BR0036,VL001,16266,2628609
REP0080539,20250421,ACC0033336,BR0067,BL001,5178,712074
REP0080540,20230214,ACC0085135,BR0431,HL001,46392,2407762
REP0080541,20251106,ACC0016504,BR0437,PL001,43898,3015380
REP0080542,20240728,ACC0006410,BR0296,BL001,29722,3340055
REP0080543,20240513,ACC0069296,BR0078,VL001,35661,1733089
REP0080544,20240924,ACC0041111,BR0385,BL001,13917,1961671
REP0080545,20250119,ACC0049678,BR0048,PL001,32378,2826354
REP0080546,20231111,ACC0056469,BR0219,PL001,40774,219394
REP0080547,20231227,ACC0004337,BR0397,HL001,40958,2484809
REP0080548,20240305,ACC0004044,BR0331,PL001,36062,894141
REP0080549,20230920,ACC0048734,BR0210,EL001,30790,4353586
REP0080550,20230810,ACC0097358,BR0358,PL001,48400,3301306
REP0080551,20240220,ACC0093837,BR0187,VL001,13518,3032425
REP0080552,20230406,ACC0097342,BR0283,PL001,9799,4137365
REP0080553,20240120,ACC0010016,BR0006,VL001,18884,4579445
REP0080554,20230113,ACC0021669,BR0033,HL001,1235,1602956
REP0080555,20240910,ACC0097239,BR0279,EL001,31071,324935
REP0080556,20240814,ACC0034528,BR0230,VL001,15836,1327466
REP0080557,20250103,ACC0015040,BR0442,BL001,37887,800534
REP0080558,20231210,ACC0085428,BR0173,PL001,5306,1112708
REP0080559,20250922,ACC0049672,BR0245,EL001,24296,4959916
REP0080560,20230506,ACC0021427,BR0435,VL001,22705,4863745
REP0080561,20241202,ACC0005871,BR0492,BL001,13245,3007686
REP0080562,20240411,ACC0016366,BR0247,VL001,13454,2443039
REP0080563,20240320,ACC0046070,BR0147,PL001,10781,4769971
REP0080564,20231007,ACC0024485,BR0248,HL001,9380,4834697
REP0080565,20241213,ACC0090539,BR0224,PL001,1157,294589
REP0080566,20251110,ACC0016938,BR0318,PL001,24976,4782665
REP0080567,20250105,ACC0023378,BR0395,BL001,31320,4039899
REP0080568,20250415,ACC0096275,BR0286,VL001,42634,2007078
REP0080569,20230527,ACC0098502,BR0102,VL001,48595,256015
REP0080570,20240415,ACC0013888,BR0264,HL001,36720,712705
REP0080571,20250509,ACC0051880,BR0285,EL001,6008,3773088
REP0080572,20230606,ACC0005539,BR0096,VL001,10807,656463
REP0080573,20250313,ACC0057469,BR0106,HL001,38176,229537
REP0080574,20230116,ACC0070141,BR0500,HL001,6015,3457820
REP0080575,20250728,ACC0037444,BR0233,VL001,33590,1787979
REP0080576,20231110,ACC0054830,BR0371,HL001,43928,4991320
REP0080577,20230905,ACC0029193,BR0462,HL001,6259,4968990
REP0080578,20240131,ACC0057196,BR0170,HL001,2321,762128
REP0080579,20241224,ACC0079474,BR0471,PL001,44721,1657636
REP0080580,20250612,ACC0037824,BR0197,PL001,47497,3111240
REP0080581,20240226,ACC0081039,BR0095,BL001,27613,654510
REP0080582,20230107,ACC0058511,BR0438,EL001,49268,1260080
REP0080583,20250202,ACC0025816,BR0011,HL001,8438,1190557
REP0080584,20230602,ACC0029267,BR0157,BL001,14754,2919369
REP0080585,20231214,ACC0043434,BR0138,PL001,43105,432229
REP0080586,20241007,ACC0043044,BR0351,PL001,9480,3027310
REP0080587,20230601,ACC0083245,BR0380,EL001,45438,963936
REP0080588,20240922,ACC0077565,BR0167,VL001,23689,1352942
REP0080589,20240429,ACC0067757,BR0314,VL001,18427,3000024
REP0080590,20231129,ACC0018334,BR0065,EL001,42394,2330705
REP0080591,20241202,ACC0098502,BR0223,VL001,48056,630966
REP0080592,20230603,ACC0094128,BR0058,BL001,47172,1285234
REP0080593,20240623,ACC0063031,BR0202,EL001,41287,3413435
REP0080594,20250414,ACC0057807,BR0317,HL001,36619,3030762
REP0080595,20250321,ACC0032492,BR0436,BL001,23947,1864580
REP0080596,20230228,ACC0087960,BR0384,HL001,49273,360212
REP0080597,20250124,ACC0097020,BR0309,PL001,46684,4276625
REP0080598,20240328,ACC0041773,BR0083,EL001,7541,966014
REP0080599,20240330,ACC0019464,BR0321,EL001,29297,789805
REP0080600,20251219,ACC0019237,BR0286,VL001,8596,894436
REP0080601,20240825,ACC0093514,BR0156,BL001,23023,4973238
REP0080602,20230803,ACC0088589,BR0294,VL001,17123,4990625
REP0080603,20230204,ACC0084042,BR0454,PL001,35620,4154417
REP0080604,20230602,ACC0062094,BR0006,PL001,32567,3296791
REP0080605,20240211,ACC0099597,BR0117,VL001,49489,2648779
REP0080606,20240225,ACC0082545,BR0013,VL001,39976,4400528
REP0080607,20250218,ACC0015920,BR0297,BL001,34843,2428651
REP0080608,20230723,ACC0058824,BR0375,EL001,12487,3011526
REP0080609,20250623,ACC0061704,BR0447,HL001,17435,3032160
REP0080610,20240128,ACC0037300,BR0149,PL001,48316,3678578
REP0080611,20230726,ACC0095164,BR0415,EL001,9218,56690
REP0080612,20240104,ACC0018169,BR0260,VL001,39324,778345
REP0080613,20250928,ACC0018020,BR0351,VL001,29886,1294803
REP0080614,20250425,ACC0046626,BR0223,VL001,44141,4361680
REP0080615,20240912,ACC0019537,BR0098,BL001,45495,4019973
REP0080616,20240512,ACC0010177,BR0041,EL001,16023,2945135
REP0080617,20240325,ACC0089338,BR0300,VL001,44369,3602303
REP0080618,20230126,ACC0044579,BR0494,HL001,47546,2178934
REP0080619,20250606,ACC0069302,BR0231,HL001,25862,3982388
REP0080620,20230506,ACC0044201,BR0402,VL001,28769,3965500
REP0080621,20250918,ACC0090585,BR0122,BL001,19050,937952
REP0080622,20230724,ACC0014993,BR0330,VL001,22715,3139371
REP0080623,20240803,ACC0061520,BR0210,BL001,15202,2188293
REP0080624,20230110,ACC0003374,BR0384,EL001,41559,3984813
REP0080625,20230614,ACC0007812,BR0193,HL001,5411,1028692
REP0080626,20250620,ACC0084613,BR0466,EL001,35396,3854920
REP0080627,20250216,ACC0009983,BR0117,EL001,46720,10091
REP0080628,20250915,ACC0089437,BR0270,HL001,30063,2156013
REP0080629,20230821,ACC0097486,BR0447,VL001,22764,2051016
REP0080630,20250225,ACC0097530,BR0149,EL001,15536,3376231
REP0080631,20250624,ACC0068529,BR0075,BL001,32096,684571
REP0080632,20230618,ACC0071990,BR0463,BL001,6320,3126098
REP0080633,20240102,ACC0086537,BR0473,HL001,1761,4643780
REP0080634,20230708,ACC0064448,BR0254,BL001,36117,1020909
REP0080635,20230609,ACC0086864,BR0219,EL001,6408,4662732
REP0080636,20251227,ACC0097204,BR0131,BL001,6974,4846830
REP0080637,20250903,ACC0051656,BR0324,EL001,45587,1076253
REP0080638,20250825,ACC0059701,BR0368,VL001,18486,10402
REP0080639,20230320,ACC0061841,BR0408,BL001,16564,3074783
REP0080640,20230701,ACC0021314,BR0232,BL001,32731,2350389
REP0080641,20250418,ACC0054253,BR0278,HL001,8567,4555777
REP0080642,20250615,ACC0045837,BR0192,PL001,13240,3129250
REP0080643,20250903,ACC0091299,BR0287,PL001,40337,3486501
REP0080644,20250203,ACC0077539,BR0465,VL001,15149,4731004
REP0080645,20250607,ACC0016091,BR0427,EL001,11653,2201005
REP0080646,20250913,ACC0028546,BR0035,PL001,45635,2769216
REP0080647,20240707,ACC0047865,BR0306,HL001,43421,3055063
REP0080648,20240305,ACC0035801,BR0400,EL001,49088,2225363
REP0080649,20240520,ACC0066174,BR0288,VL001,26907,3359551
REP0080650,20251011,ACC0007791,BR0113,BL001,3835,2998199
REP0080651,20251113,ACC0081749,BR0428,VL001,18420,53244
REP0080652,20240416,ACC0083997,BR0046,EL001,14530,329441
REP0080653,20250625,ACC0019646,BR0248,PL001,45654,4660985
REP0080654,20231127,ACC0051860,BR0043,HL001,6706,796077
REP0080655,20250128,ACC0038362,BR0427,VL001,20590,3127328
REP0080656,20240808,ACC0081256,BR0396,HL001,7685,4061792
REP0080657,20231031,ACC0009464,BR0433,EL001,21217,3618498
REP0080658,20251002,ACC0098309,BR0056,EL001,32663,4033915
REP0080659,20230613,ACC0053528,BR0052,VL001,26421,235640
REP0080660,20251002,ACC0044379,BR0315,VL001,32140,3983378
REP0080661,20240723,ACC0045215,BR0364,PL001,44300,176504
REP0080662,20240207,ACC0060296,BR0487,PL001,2462,4082768
REP0080663,20240628,ACC0052250,BR0266,VL001,16262,1768347
REP0080664,20230426,ACC0088767,BR0026,BL001,23470,3090435
REP0080665,20241101,ACC0023388,BR0276,EL001,8144,2282049
REP0080666,20240123,ACC0059453,BR0341,EL001,27922,3174798
REP0080667,20250718,ACC0058578,BR0362,BL001,36613,2519871
REP0080668,20230528,ACC0013316,BR0297,VL001,32889,3838722
REP0080669,20250910,ACC0062562,BR0077,BL001,17176,2383351
REP0080670,20240810,ACC0014208,BR0126,VL001,1521,3507413
REP0080671,20231104,ACC0003163,BR0325,BL001,25860,4034001
