BranchID,Year,Month,DepositTarget
BR0250,2023,3,18883120
BR0250,2023,4,30590323
BR0250,2023,5,23223320
BR0250,2023,6,14069982
BR0250,2023,7,13625472
BR0250,2023,8,29130409
BR0250,2023,9,35919610
BR0250,2023,10,39416170
BR0250,2023,11,40343720
BR0250,2023,12,45081078
BR0250,2024,1,18882833
BR0250,2024,2,14219619
BR0250,2024,3,16883774
BR0250,2024,4,48218457
BR0250,2024,5,27565707
BR0250,2024,6,41464369
BR0250,2024,7,22796117
BR0250,2024,8,5159521
BR0250,2024,9,34067087
BR0250,2024,10,17512657
BR0250,2024,11,9626799
BR0250,2024,12,22440827
BR0250,2025,1,11135312
BR0250,2025,2,19201528
BR0250,2025,3,12320240
BR0250,2025,4,24919597
BR0250,2025,5,41911161
BR0250,2025,6,38512000
BR0250,2025,7,26931436
BR0250,2025,8,45146589
BR0250,2025,9,21681479
BR0250,2025,10,24540751
BR0250,2025,11,23798377
BR0250,2025,12,28241824
BR0251,2023,1,8652064
BR0251,2023,2,42973221
BR0251,2023,3,48883793
BR0251,2023,4,49170892
BR0251,2023,5,12618088
BR0251,2023,6,43430168
BR0251,2023,7,7987236
BR0251,2023,8,6533357
BR0251,2023,9,16026283
BR0251,2023,10,43005586
BR0251,2023,11,22319659
BR0251,2023,12,40454472
BR0251,2024,1,10243471
BR0251,2024,2,47221175
BR0251,2024,3,44308741
BR0251,2024,4,33836371
BR0251,2024,5,17931901
BR0251,2024,6,21249860
BR0251,2024,7,37802504
BR0251,2024,8,41526173
BR0251,2024,9,27900090
BR0251,2024,10,35493306
BR0251,2024,11,8085599
BR0251,2024,12,25487385
BR0251,2025,1,22184508
BR0251,2025,2,12870324
BR0251,2025,3,31684498
BR0251,2025,4,48826398
BR0251,2025,5,28918750
BR0251,2025,6,42112810
BR0251,2025,7,24936664
BR0251,2025,8,11762912
BR0251,2025,9,18345949
BR0251,2025,10,45624712
BR0251,2025,11,48147605
BR0251,2025,12,26740090
BR0252,2023,1,23931356
BR0252,2023,2,23396081
BR0252,2023,3,23285368
BR0252,2023,4,45942067
BR0252,2023,5,10821212
BR0252,2023,6,20709836
BR0252,2023,7,7912014
BR0252,2023,8,10695711
BR0252,2023,9,46096967
BR0252,2023,10,30626616
BR0252,2023,11,28482993
BR0252,2023,12,43546990
BR0252,2024,1,17529634
BR0252,2024,2,48907683
BR0252,2024,3,34259837
BR0252,2024,4,27797332
BR0252,2024,5,23060149
BR0252,2024,6,21626076
BR0252,2024,7,46967357
BR0252,2024,8,16046582
BR0252,2024,9,47241424
BR0252,2024,10,49094062
BR0252,2024,11,39638489
BR0252,2024,12,39269027
BR0252,2025,1,24813576
BR0252,2025,2,17054418
BR0252,2025,3,43743927
BR0252,2025,4,12438410
BR0252,2025,5,42097684
BR0252,2025,6,16683572
BR0252,2025,7,7058816
BR0252,2025,8,21224611
BR0252,2025,9,29682281
BR0252,2025,10,39480977
BR0252,2025,11,39501103
BR0252,2025,12,36967781
BR0253,2023,1,14115087
BR0253,2023,2,42152372
BR0253,2023,3,33145859
BR0253,2023,4,43938142
BR0253,2023,5,36428438
BR0253,2023,6,16099565
BR0253,2023,7,7814932
BR0253,2023,8,29989783
BR0253,2023,9,10780034
BR0253,2023,10,6239014
BR0253,2023,11,48636871
BR0253,2023,12,26339836
BR0253,2024,1,14602606
BR0253,2024,2,6722537
BR0253,2024,3,45415226
BR0253,2024,4,9027326
BR0253,2024,5,17323309
BR0253,2024,6,13645255
BR0253,2024,7,25425826
BR0253,2024,8,24753817
BR0253,2024,9,12278502
BR0253,2024,10,38990280
BR0253,2024,11,15597079
BR0253,2024,12,32417752
BR0253,2025,1,48539943
BR0253,2025,2,15421505
BR0253,2025,3,41408201
BR0253,2025,4,49224805
BR0253,2025,5,24812474
BR0253,2025,6,26421303
BR0253,2025,7,16788535
BR0253,2025,8,13978779
BR0253,2025,9,35136963
BR0253,2025,10,16053335
BR0253,2025,11,34885504
BR0253,2025,12,32010882
BR0254,2023,1,17104924
BR0254,2023,2,13516185
BR0254,2023,3,25335077
BR0254,2023,4,30844612
BR0254,2023,5,14094591
BR0254,2023,6,42004900
BR0254,2023,7,26747607
BR0254,2023,8,42051549
BR0254,2023,9,21114373
BR0254,2023,10,32095137
BR0254,2023,11,29818554
BR0254,2023,12,10894889
BR0254,2024,1,40519913
BR0254,2024,2,27132255
BR0254,2024,3,45672888
BR0254,2024,4,35661787
BR0254,2024,5,11353343
BR0254,2024,6,40953402
BR0254,2024,7,42182470
BR0254,2024,8,47124365
BR0254,2024,9,43421418
BR0254,2024,10,12889333
BR0254,2024,11,43078185
BR0254,2024,12,22138339
BR0254,2025,1,45902335
BR0254,2025,2,11538572
BR0254,2025,3,15197269
BR0254,2025,4,27032896
BR0254,2025,5,26611093
BR0254,2025,6,32346204
BR0254,2025,7,6268568
BR0254,2025,8,41118855
BR0254,2025,9,11569710
BR0254,2025,10,11770895
BR0254,2025,11,17086645
BR0254,2025,12,33286095
BR0255,2023,1,22448512
BR0255,2023,2,26294801
BR0255,2023,3,8717767
BR0255,2023,4,14761090
BR0255,2023,5,23350527
BR0255,2023,6,13386733
BR0255,2023,7,29934913
BR0255,2023,8,28315679
BR0255,2023,9,28038771
BR0255,2023,10,48717526
BR0255,2023,11,15312167
BR0255,2023,12,35658652
BR0255,2024,1,35912582
BR0255,2024,2,48793473
BR0255,2024,3,7933235
BR0255,2024,4,27798415
BR0255,2024,5,25406876
BR0255,2024,6,26554707
BR0255,2024,7,39443388
BR0255,2024,8,11796749
BR0255,2024,9,26110255
BR0255,2024,10,8731430
BR0255,2024,11,28705704
BR0255,2024,12,40610122
BR0255,2025,1,32091352
BR0255,2025,2,28897076
BR0255,2025,3,42172185
BR0255,2025,4,42264152
BR0255,2025,5,44644422
BR0255,2025,6,29327359
BR0255,2025,7,35159309
BR0255,2025,8,23371448
BR0255,2025,9,14259149
BR0255,2025,10,9718951
BR0255,2025,11,25479205
BR0255,2025,12,47172030
BR0256,2023,1,10684467
BR0256,2023,2,18092323
BR0256,2023,3,49082369
BR0256,2023,4,33895442
BR0256,2023,5,7631251
BR0256,2023,6,7700572
BR0256,2023,7,40495602
BR0256,2023,8,23985771
BR0256,2023,9,42177006
BR0256,2023,10,41206184
BR0256,2023,11,17119317
BR0256,2023,12,32531870
BR0256,2024,1,42400097
BR0256,2024,2,41135800
BR0256,2024,3,11039397
BR0256,2024,4,13947810
BR0256,2024,5,21722592
BR0256,2024,6,11905981
BR0256,2024,7,14312083
BR0256,2024,8,34668397
BR0256,2024,9,48004187
BR0256,2024,10,46820749
BR0256,2024,11,5079781
BR0256,2024,12,20983794
BR0256,2025,1,8469781
BR0256,2025,2,20125105
BR0256,2025,3,5714569
BR0256,2025,4,20898459
BR0256,2025,5,15244874
BR0256,2025,6,30327849
BR0256,2025,7,40652058
BR0256,2025,8,15011389
BR0256,2025,9,15486263
BR0256,2025,10,40398643
BR0256,2025,11,43665685
BR0256,2025,12,31707415
BR0257,2023,1,37140236
BR0257,2023,2,23646826
BR0257,2023,3,5313600
BR0257,2023,4,20573230
BR0257,2023,5,26204216
BR0257,2023,6,25414289
BR0257,2023,7,42511318
BR0257,2023,8,37665653
BR0257,2023,9,7337726
BR0257,2023,10,29417591
BR0257,2023,11,34271160
BR0257,2023,12,13477995
BR0257,2024,1,46841552
BR0257,2024,2,35242175
BR0257,2024,3,13671648
BR0257,2024,4,42764537
BR0257,2024,5,45233160
BR0257,2024,6,49365688
BR0257,2024,7,40509841
BR0257,2024,8,27235213
BR0257,2024,9,48696039
BR0257,2024,10,5484042
BR0257,2024,11,37843033
BR0257,2024,12,42037164
BR0257,2025,1,41927685
BR0257,2025,2,14987025
BR0257,2025,3,5601221
BR0257,2025,4,27659321
BR0257,2025,5,37083659
BR0257,2025,6,31698924
BR0257,2025,7,30025078
BR0257,2025,8,43042524
BR0257,2025,9,6845913
BR0257,2025,10,48528481
BR0257,2025,11,38112417
BR0257,2025,12,8040007
BR0258,2023,1,13264332
BR0258,2023,2,36475003
BR0258,2023,3,10123244
BR0258,2023,4,10935976
BR0258,2023,5,43248998
BR0258,2023,6,31858780
BR0258,2023,7,26601817
BR0258,2023,8,20617064
BR0258,2023,9,22522574
BR0258,2023,10,48949524
BR0258,2023,11,35039034
BR0258,2023,12,48457607
BR0258,2024,1,10245742
BR0258,2024,2,34845034
BR0258,2024,3,41174928
BR0258,2024,4,42490638
BR0258,2024,5,34825742
BR0258,2024,6,43926653
BR0258,2024,7,25696835
BR0258,2024,8,40588525
BR0258,2024,9,45450197
BR0258,2024,10,41197804
BR0258,2024,11,28273369
BR0258,2024,12,37643478
BR0258,2025,1,19585703
BR0258,2025,2,33915486
BR0258,2025,3,10051551
BR0258,2025,4,32740135
BR0258,2025,5,13299395
BR0258,2025,6,39205539
BR0258,2025,7,28191070
BR0258,2025,8,13466369
BR0258,2025,9,41390310
BR0258,2025,10,33355359
BR0258,2025,11,49705943
BR0258,2025,12,18997592
BR0259,2023,1,21010580
BR0259,2023,2,19873405
BR0259,2023,3,21124583
BR0259,2023,4,19886520
BR0259,2023,5,27903614
BR0259,2023,6,6570230
BR0259,2023,7,31931624
BR0259,2023,8,23365543
BR0259,2023,9,24221347
BR0259,2023,10,8791419
BR0259,2023,11,6019648
BR0259,2023,12,40443193
BR0259,2024,1,33086467
BR0259,2024,2,25172081
BR0259,2024,3,42651883
BR0259,2024,4,31147084
BR0259,2024,5,45087563
BR0259,2024,6,25123274
BR0259,2024,7,43516168
BR0259,2024,8,47350752
BR0259,2024,9,16400517
BR0259,2024,10,36615428
BR0259,2024,11,35488721
BR0259,2024,12,36129985
BR0259,2025,1,24190368
BR0259,2025,2,31927287
BR0259,2025,3,7690397
BR0259,2025,4,11545397
BR0259,2025,5,36272971
BR0259,2025,6,46353597
BR0259,2025,7,26655755
BR0259,2025,8,17489886
BR0259,2025,9,47702528
BR0259,2025,10,39018167
BR0259,2025,11,6852660
BR0259,2025,12,37773140
BR0260,2023,1,16793732
BR0260,2023,2,20501012
BR0260,2023,3,23194942
BR0260,2023,4,29777784
BR0260,2023,5,46014372
BR0260,2023,6,45416660
BR0260,2023,7,12465908
BR0260,2023,8,27061925
BR0260,2023,9,5419834
BR0260,2023,10,44056231
BR0260,2023,11,28708877
BR0260,2023,12,28437952
BR0260,2024,1,30995423
BR0260,2024,2,45109018
BR0260,2024,3,12537844
BR0260,2024,4,27686231
BR0260,2024,5,27163533
BR0260,2024,6,27095916
BR0260,2024,7,25491132
BR0260,2024,8,14541506
BR0260,2024,9,16800340
BR0260,2024,10,6552487
BR0260,2024,11,44558093
BR0260,2024,12,9230976
BR0260,2025,1,35985711
BR0260,2025,2,41434450
BR0260,2025,3,26058030
BR0260,2025,4,19745653
BR0260,2025,5,38680225
BR0260,2025,6,11971669
BR0260,2025,7,5144930
BR0260,2025,8,30047753
BR0260,2025,9,19474135
BR0260,2025,10,32455198
BR0260,2025,11,40894684
BR0260,2025,12,22312267
BR0261,2023,1,27231652
BR0261,2023,2,22010506
BR0261,2023,3,40899716
BR0261,2023,4,6714491
BR0261,2023,5,10035495
BR0261,2023,6,40791024
BR0261,2023,7,22702596
BR0261,2023,8,42624115
BR0261,2023,9,48006813
BR0261,2023,10,29199538
BR0261,2023,11,9891396
BR0261,2023,12,43759250
BR0261,2024,1,42297925
BR0261,2024,2,30667940
BR0261,2024,3,43632852
BR0261,2024,4,22229256
BR0261,2024,5,6233808
BR0261,2024,6,28239505
BR0261,2024,7,32943027
BR0261,2024,8,6645462
BR0261,2024,9,24817785
BR0261,2024,10,22084412
BR0261,2024,11,6092982
BR0261,2024,12,29643267
BR0261,2025,1,8311147
BR0261,2025,2,44043820
BR0261,2025,3,8941070
BR0261,2025,4,20879399
BR0261,2025,5,42029792
BR0261,2025,6,40507736
BR0261,2025,7,48788630
BR0261,2025,8,35777518
BR0261,2025,9,11379293
BR0261,2025,10,44883026
BR0261,2025,11,27702711
BR0261,2025,12,9798482
BR0262,2023,1,40727385
BR0262,2023,2,22097489
BR0262,2023,3,28379512
BR0262,2023,4,11581416
BR0262,2023,5,14635337
BR0262,2023,6,10233765
BR0262,2023,7,35790715
BR0262,2023,8,35155654
BR0262,2023,9,20844922
BR0262,2023,10,16987555
BR0262,2023,11,40737301
BR0262,2023,12,23449228
BR0262,2024,1,39797638
BR0262,2024,2,27825698
BR0262,2024,3,36829148
BR0262,2024,4,49947588
BR0262,2024,5,21834967
BR0262,2024,6,32441226
BR0262,2024,7,46560033
BR0262,2024,8,42508070
BR0262,2024,9,43521042
BR0262,2024,10,18364282
BR0262,2024,11,10698540
BR0262,2024,12,6651321
BR0262,2025,1,41411506
BR0262,2025,2,41041620
BR0262,2025,3,43578411
BR0262,2025,4,8854207
BR0262,2025,5,14818783
BR0262,2025,6,34485377
BR0262,2025,7,28058409
BR0262,2025,8,17419589
BR0262,2025,9,32399598
BR0262,2025,10,32620684
BR0262,2025,11,44687464
BR0262,2025,12,24857427
BR0263,2023,1,33791778
BR0263,2023,2,17921141
BR0263,2023,3,5195783
BR0263,2023,4,11199799
BR0263,2023,5,41559705
BR0263,2023,6,13848849
BR0263,2023,7,13590521
BR0263,2023,8,22143740
BR0263,2023,9,34721376
BR0263,2023,10,44757203
BR0263,2023,11,16710311
BR0263,2023,12,5348252
BR0263,2024,1,6831817
BR0263,2024,2,45191995
BR0263,2024,3,29461718
BR0263,2024,4,26473765
BR0263,2024,5,6243180
BR0263,2024,6,9044051
BR0263,2024,7,33957403
BR0263,2024,8,22681249
BR0263,2024,9,20914650
BR0263,2024,10,21216818
BR0263,2024,11,44457782
BR0263,2024,12,12104759
BR0263,2025,1,35276774
BR0263,2025,2,19049248
BR0263,2025,3,10036025
BR0263,2025,4,47911845
BR0263,2025,5,20404419
BR0263,2025,6,12224945
BR0263,2025,7,20449584
BR0263,2025,8,19962195
BR0263,2025,9,11630547
BR0263,2025,10,34473800
BR0263,2025,11,44239093
BR0263,2025,12,12589076
BR0264,2023,1,26765492
BR0264,2023,2,34183585
BR0264,2023,3,26196910
BR0264,2023,4,36888191
BR0264,2023,5,15893822
BR0264,2023,6,31997691
BR0264,2023,7,36607403
BR0264,2023,8,15569906
BR0264,2023,9,26744852
BR0264,2023,10,30529658
BR0264,2023,11,35062305
BR0264,2023,12,17372609
BR0264,2024,1,40922604
BR0264,2024,2,11813999
BR0264,2024,3,47089056
BR0264,2024,4,11491498
BR0264,2024,5,35395216
BR0264,2024,6,42655822
BR0264,2024,7,38154384
BR0264,2024,8,12055318
BR0264,2024,9,9917526
BR0264,2024,10,21134832
BR0264,2024,11,49951557
BR0264,2024,12,29854633
BR0264,2025,1,13610537
BR0264,2025,2,10634343
BR0264,2025,3,46061422
BR0264,2025,4,32665919
BR0264,2025,5,36718002
BR0264,2025,6,36709215
BR0264,2025,7,30329725
BR0264,2025,8,14182846
BR0264,2025,9,45894903
BR0264,2025,10,33408650
BR0264,2025,11,38292858
BR0264,2025,12,17488614
BR0265,2023,1,36113999
BR0265,2023,2,24315503
BR0265,2023,3,41897959
BR0265,2023,4,11391348
BR0265,2023,5,45262448
BR0265,2023,6,42364895
BR0265,2023,7,15721468
BR0265,2023,8,27049046
BR0265,2023,9,29995476
BR0265,2023,10,19947696
BR0265,2023,11,45002376
BR0265,2023,12,47309699
BR0265,2024,1,20891917
BR0265,2024,2,21629048
BR0265,2024,3,34913213
BR0265,2024,4,31273431
BR0265,2024,5,38793480
BR0265,2024,6,38190551
BR0265,2024,7,34300012
BR0265,2024,8,41164114
BR0265,2024,9,48767589
BR0265,2024,10,14600616
BR0265,2024,11,18646903
BR0265,2024,12,20286220
BR0265,2025,1,28187674
BR0265,2025,2,27220219
BR0265,2025,3,9378977
BR0265,2025,4,9769781
BR0265,2025,5,25547517
BR0265,2025,6,12907930
BR0265,2025,7,36976554
BR0265,2025,8,17096287
BR0265,2025,9,36024373
BR0265,2025,10,47316739
BR0265,2025,11,49938801
BR0265,2025,12,36449421
BR0266,2023,1,5101349
BR0266,2023,2,32057925
BR0266,2023,3,9786608
BR0266,2023,4,43899591
BR0266,2023,5,7455823
BR0266,2023,6,39984767
BR0266,2023,7,33967156
BR0266,2023,8,17611223
BR0266,2023,9,6814079
BR0266,2023,10,40298011
BR0266,2023,11,47452027
BR0266,2023,12,13479314
BR0266,2024,1,18574720
BR0266,2024,2,28092989
BR0266,2024,3,32756614
BR0266,2024,4,26833561
BR0266,2024,5,19057439
BR0266,2024,6,29011905
BR0266,2024,7,48583414
BR0266,2024,8,46604857
BR0266,2024,9,17931853
BR0266,2024,10,41364772
BR0266,2024,11,22650097
BR0266,2024,12,18546619
BR0266,2025,1,5269852
BR0266,2025,2,21748696
BR0266,2025,3,26523318
BR0266,2025,4,38594204
BR0266,2025,5,8886954
BR0266,2025,6,7451134
BR0266,2025,7,49696301
BR0266,2025,8,25068487
BR0266,2025,9,5922145
BR0266,2025,10,45906760
BR0266,2025,11,12319103
BR0266,2025,12,6646729
BR0267,2023,1,31209769
BR0267,2023,2,40174336
BR0267,2023,3,33262038
BR0267,2023,4,34420536
BR0267,2023,5,28907178
BR0267,2023,6,6110116
BR0267,2023,7,47602787
BR0267,2023,8,46779617
BR0267,2023,9,35297921
BR0267,2023,10,14498770
BR0267,2023,11,44451455
BR0267,2023,12,7366166
BR0267,2024,1,15582576
BR0267,2024,2,47322523
BR0267,2024,3,36165884
BR0267,2024,4,25986688
BR0267,2024,5,43328169
BR0267,2024,6,22924745
BR0267,2024,7,40705609
BR0267,2024,8,36424175
BR0267,2024,9,6327930
BR0267,2024,10,24289218
BR0267,2024,11,27849514
BR0267,2024,12,28413672
BR0267,2025,1,6210235
BR0267,2025,2,9537273
BR0267,2025,3,9870865
BR0267,2025,4,34648908
BR0267,2025,5,5284501
BR0267,2025,6,40182775
BR0267,2025,7,33018125
BR0267,2025,8,12488795
BR0267,2025,9,37183022
BR0267,2025,10,11125254
BR0267,2025,11,13108746
BR0267,2025,12,23044596
BR0268,2023,1,5897427
BR0268,2023,2,31136129
BR0268,2023,3,11231237
BR0268,2023,4,40659745
BR0268,2023,5,47205990
BR0268,2023,6,39637610
BR0268,2023,7,20744716
BR0268,2023,8,31556905
BR0268,2023,9,19872337
BR0268,2023,10,13077575
BR0268,2023,11,26806532
BR0268,2023,12,45776559
BR0268,2024,1,5127670
BR0268,2024,2,39832374
BR0268,2024,3,32850584
BR0268,2024,4,43113535
BR0268,2024,5,43990379
BR0268,2024,6,16096630
BR0268,2024,7,40531294
BR0268,2024,8,47548836
BR0268,2024,9,47568930
BR0268,2024,10,5534407
BR0268,2024,11,10508938
BR0268,2024,12,16825005
BR0268,2025,1,20624972
BR0268,2025,2,20184394
BR0268,2025,3,16692370
BR0268,2025,4,26783745
BR0268,2025,5,27919738
BR0268,2025,6,31267420
BR0268,2025,7,9046988
BR0268,2025,8,28205817
BR0268,2025,9,34185997
BR0268,2025,10,49645447
BR0268,2025,11,13596116
BR0268,2025,12,38579041
BR0269,2023,1,38294417
BR0269,2023,2,18367362
BR0269,2023,3,25404026
BR0269,2023,4,39905143
BR0269,2023,5,5475327
BR0269,2023,6,18589484
BR0269,2023,7,27586544
BR0269,2023,8,32745207
BR0269,2023,9,18826319
BR0269,2023,10,35229012
BR0269,2023,11,20587297
BR0269,2023,12,25754731
BR0269,2024,1,7755285
BR0269,2024,2,27737590
BR0269,2024,3,31024805
BR0269,2024,4,43469734
BR0269,2024,5,20410571
BR0269,2024,6,32388872
BR0269,2024,7,43051074
BR0269,2024,8,30829502
BR0269,2024,9,10155464
BR0269,2024,10,11125335
BR0269,2024,11,11516678
BR0269,2024,12,12094725
BR0269,2025,1,25892798
BR0269,2025,2,41332019
BR0269,2025,3,13275800
BR0269,2025,4,37635450
BR0269,2025,5,8270364
BR0269,2025,6,10875329
BR0269,2025,7,46324001
BR0269,2025,8,7151481
BR0269,2025,9,18819049
BR0269,2025,10,7466009
BR0269,2025,11,13399874
BR0269,2025,12,46553386
BR0270,2023,1,40518105
BR0270,2023,2,20262678
BR0270,2023,3,46661813
BR0270,2023,4,42890509
BR0270,2023,5,33241428
BR0270,2023,6,31490777
BR0270,2023,7,21044845
BR0270,2023,8,23050565
BR0270,2023,9,28181018
BR0270,2023,10,14969791
BR0270,2023,11,48084188
BR0270,2023,12,27782076
BR0270,2024,1,47433459
BR0270,2024,2,35686072
BR0270,2024,3,16547106
BR0270,2024,4,35108100
BR0270,2024,5,22728869
BR0270,2024,6,39180666
BR0270,2024,7,36298897
BR0270,2024,8,8966221
BR0270,2024,9,25283590
BR0270,2024,10,19626299
BR0270,2024,11,41244143
BR0270,2024,12,20262414
BR0270,2025,1,37332061
BR0270,2025,2,25238285
BR0270,2025,3,43748473
BR0270,2025,4,49597874
BR0270,2025,5,47782991
BR0270,2025,6,43915479
BR0270,2025,7,44268858
BR0270,2025,8,42082538
BR0270,2025,9,29587823
BR0270,2025,10,48591341
BR0270,2025,11,5041173
BR0270,2025,12,41384911
BR0271,2023,1,13502279
BR0271,2023,2,9933494
BR0271,2023,3,12507883
BR0271,2023,4,19917016
BR0271,2023,5,49160003
BR0271,2023,6,47963542
BR0271,2023,7,13794092
BR0271,2023,8,6340283
BR0271,2023,9,15804023
BR0271,2023,10,38161885
BR0271,2023,11,15758517
BR0271,2023,12,5410545
BR0271,2024,1,41386808
BR0271,2024,2,22375694
BR0271,2024,3,29536352
BR0271,2024,4,30647634
BR0271,2024,5,18771774
BR0271,2024,6,37458965
BR0271,2024,7,5165778
BR0271,2024,8,22447278
BR0271,2024,9,21358521
BR0271,2024,10,26758965
BR0271,2024,11,14048921
BR0271,2024,12,32816028
BR0271,2025,1,22665271
BR0271,2025,2,29150229
BR0271,2025,3,26928458
BR0271,2025,4,26748183
BR0271,2025,5,14860630
BR0271,2025,6,6285415
BR0271,2025,7,38905757
BR0271,2025,8,25711744
BR0271,2025,9,44900747
BR0271,2025,10,38077895
BR0271,2025,11,49466971
BR0271,2025,12,5190175
BR0272,2023,1,48645623
BR0272,2023,2,20654970
BR0272,2023,3,10385075
BR0272,2023,4,36659821
BR0272,2023,5,35684068
BR0272,2023,6,49085587
BR0272,2023,7,18779276
BR0272,2023,8,37491798
BR0272,2023,9,14110591
BR0272,2023,10,13199898
BR0272,2023,11,38625767
BR0272,2023,12,35434599
BR0272,2024,1,42664863
BR0272,2024,2,12872899
BR0272,2024,3,5349413
BR0272,2024,4,26431570
BR0272,2024,5,17362293
BR0272,2024,6,46489467
BR0272,2024,7,41320767
BR0272,2024,8,17733821
BR0272,2024,9,47175151
BR0272,2024,10,45421969
BR0272,2024,11,46625105
BR0272,2024,12,30363935
BR0272,2025,1,40599160
BR0272,2025,2,9618948
BR0272,2025,3,49150673
BR0272,2025,4,6083494
BR0272,2025,5,18133033
BR0272,2025,6,43515642
BR0272,2025,7,24955468
BR0272,2025,8,10100640
BR0272,2025,9,12752443
BR0272,2025,10,16531220
BR0272,2025,11,34817998
BR0272,2025,12,28236771
BR0273,2023,1,12790576
BR0273,2023,2,18442293
BR0273,2023,3,42821086
BR0273,2023,4,30599487
BR0273,2023,5,23673927
BR0273,2023,6,18239155
BR0273,2023,7,22453492
BR0273,2023,8,32189068
BR0273,2023,9,43531854
BR0273,2023,10,12783041
BR0273,2023,11,32945094
BR0273,2023,12,20681034
BR0273,2024,1,21984340
BR0273,2024,2,30617015
BR0273,2024,3,32576971
BR0273,2024,4,11725436
BR0273,2024,5,33502728
BR0273,2024,6,40584372
BR0273,2024,7,17368835
BR0273,2024,8,15923903
BR0273,2024,9,14127070
BR0273,2024,10,23652540
BR0273,2024,11,15070505
BR0273,2024,12,47966088
BR0273,2025,1,49420917
BR0273,2025,2,47758631
BR0273,2025,3,14534705
BR0273,2025,4,40210731
BR0273,2025,5,19076691
BR0273,2025,6,38125618
BR0273,2025,7,40882440
BR0273,2025,8,16367948
BR0273,2025,9,18879181
BR0273,2025,10,21226118
BR0273,2025,11,17406046
BR0273,2025,12,14862091
BR0274,2023,1,31220693
BR0274,2023,2,10167208
BR0274,2023,3,36472415
BR0274,2023,4,28505174
BR0274,2023,5,26428048
BR0274,2023,6,49032651
BR0274,2023,7,49393918
BR0274,2023,8,10886600
BR0274,2023,9,19699435
BR0274,2023,10,9278642
BR0274,2023,11,44699823
BR0274,2023,12,40550577
BR0274,2024,1,6196097
BR0274,2024,2,6787081
BR0274,2024,3,11305044
BR0274,2024,4,43558715
BR0274,2024,5,42981696
BR0274,2024,6,45344808
BR0274,2024,7,10393337
BR0274,2024,8,12048246
BR0274,2024,9,29825797
BR0274,2024,10,21129732
BR0274,2024,11,44543876
BR0274,2024,12,33257973
BR0274,2025,1,40544750
BR0274,2025,2,27821139
BR0274,2025,3,30109519
BR0274,2025,4,31548208
BR0274,2025,5,42933049
BR0274,2025,6,33399498
BR0274,2025,7,42606127
BR0274,2025,8,41254614
BR0274,2025,9,15889037
BR0274,2025,10,41149145
BR0274,2025,11,47825993
BR0274,2025,12,8008545
BR0275,2023,1,25075167
BR0275,2023,2,18734053
BR0275,2023,3,19524222
BR0275,2023,4,16036067
BR0275,2023,5,43151265
BR0275,2023,6,31727756
BR0275,2023,7,34495930
BR0275,2023,8,20518061
BR0275,2023,9,33903240
BR0275,2023,10,36498495
BR0275,2023,11,19840866
BR0275,2023,12,9836713
BR0275,2024,1,37837588
BR0275,2024,2,33648491
BR0275,2024,3,32712718
BR0275,2024,4,23008180
BR0275,2024,5,25241854
BR0275,2024,6,34332124
BR0275,2024,7,22708570
BR0275,2024,8,49908190
BR0275,2024,9,38253393
BR0275,2024,10,7890151
BR0275,2024,11,35001460
BR0275,2024,12,38386920
BR0275,2025,1,28988218
BR0275,2025,2,38588439
BR0275,2025,3,6737202
BR0275,2025,4,48857413
BR0275,2025,5,36550768
BR0275,2025,6,15992505
BR0275,2025,7,40732874
BR0275,2025,8,25688379
BR0275,2025,9,25046590
BR0275,2025,10,12062068
BR0275,2025,11,37845092
BR0275,2025,12,37481094
BR0276,2023,1,10029944
BR0276,2023,2,9735571
BR0276,2023,3,16521506
BR0276,2023,4,34483701
BR0276,2023,5,34794666
BR0276,2023,6,28363465
BR0276,2023,7,37080841
BR0276,2023,8,38560193
BR0276,2023,9,23593564
BR0276,2023,10,40575292
BR0276,2023,11,27705500
BR0276,2023,12,31071079
BR0276,2024,1,46530027
BR0276,2024,2,13962233
BR0276,2024,3,35777797
BR0276,2024,4,6235327
BR0276,2024,5,47009738
BR0276,2024,6,42541084
BR0276,2024,7,10774095
BR0276,2024,8,29607344
BR0276,2024,9,23877256
BR0276,2024,10,15085813
BR0276,2024,11,28606077
BR0276,2024,12,26435663
BR0276,2025,1,26523977
BR0276,2025,2,32656290
BR0276,2025,3,38099420
BR0276,2025,4,45595074
BR0276,2025,5,5350372
BR0276,2025,6,15008835
BR0276,2025,7,13903511
BR0276,2025,8,18834584
BR0276,2025,9,29755963
BR0276,2025,10,20091152
BR0276,2025,11,31805434
BR0276,2025,12,27202332
BR0277,2023,1,30861478
BR0277,2023,2,13771330
BR0277,2023,3,42864772
BR0277,2023,4,34475602
BR0277,2023,5,44194213
BR0277,2023,6,43626719
BR0277,2023,7,39853264
BR0277,2023,8,7742268
BR0277,2023,9,48077531
BR0277,2023,10,44777642
BR0277,2023,11,44908289
BR0277,2023,12,20825963
BR0277,2024,1,27441592
BR0277,2024,2,7414351
BR0277,2024,3,14588577
BR0277,2024,4,40859960
BR0277,2024,5,44065028
BR0277,2024,6,42888642
BR0277,2024,7,9472451
BR0277,2024,8,25692763
BR0277,2024,9,30082305
BR0277,2024,10,32950512
BR0277,2024,11,48149837
BR0277,2024,12,37882740
BR0277,2025,1,24034279
BR0277,2025,2,30226670
BR0277,2025,3,38873461
BR0277,2025,4,29751535
